Tag,Restaurant,Terrasse,Datum,Monat,is_fr_sa,Ferien-Value,Special-Day-Value,Niederschlag Tagessumme 6 UTC,Sonnenscheindauer Tagessumme,Lufttemperatur 2m Tagesmittel,Durchschnittliche Anzahl Geburtstage (über 100 Jahre),Tagesumsatz Restaurant
Mo,2764.7,12383.4,2025-08-04,August,0,1.0,0.0,0.0,422.0,18.0,6840.05,15148.099999999999
Di,1406.5,12667.6,2025-08-05,August,0,1.0,0.0,0.2,219.0,20.1,6840.05,14074.1
Mi,3164.8,17372.9,2025-08-06,August,0,1.0,0.0,0.0,317.0,18.9,6840.05,20537.7
Do,3536.6,18578.5,2025-08-07,August,0,1.0,0.0,0.0,755.0,20.7,6840.05,22115.1
Fr,2253.9,19598.9,2025-08-08,August,1,1.0,0.0,0.0,809.0,23.1,6840.05,21852.800000000003
Sa,3462.6,20395.1,2025-08-09,August,1,1.0,0.0,0.0,804.0,24.5,6840.05,23857.699999999997
So,2829.5,22864.1,2025-08-10,August,0,1.0,0.0,0.0,783.0,24.3,6840.05,25693.6
Mo,378.8,16104.3,2025-08-11,August,0,0.6285714285714287,0.0,0.0,782.0,23.1,6840.05,16483.1
Di,1865.2,18965.4,2025-08-12,August,0,0.6285714285714287,0.0,0.0,763.0,24.9,6840.05,20830.600000000002
Mi,1595.9,16658.0,2025-08-13,August,0,0.6285714285714287,0.0,0.0,745.0,25.1,6840.05,18253.9
Do,3918.7,17529.9,2025-08-14,August,0,0.6285714285714287,0.0,0.0,754.0,25.5,6840.05,21448.600000000002
Fr,3955.0,19378.4,2025-08-15,August,1,0.6285714285714287,0.5,0.0,643.0,25.1,6840.05,23333.4
Sa,4290.7,15500.6,2025-08-16,August,1,0.6285714285714287,0.0,1.9,656.0,23.3,6840.05,19791.3
So,1199.8,21730.0,2025-08-17,August,0,0.6285714285714287,0.0,0.0,316.0,20.9,6840.05,22929.8
Mo,462.2,10490.0,2025-08-18,August,0,0.0,0.0,0.0,556.0,20.8,6840.05,10952.2
Di,2692.4,13642.0,2025-08-19,August,0,0.0,0.0,8.2,628.0,22.0,6840.05,16334.4
Mi,6608.3,2722.4,2025-08-20,August,0,0.0,0.0,21.0,6.0,18.8,6840.05,9330.7
Do,11148.7,9.4,2025-08-21,August,0,0.0,0.0,37.6,0.0,16.3,6840.05,11158.1
Fr,12391.1,6259.3,2025-08-22,August,1,0.0,0.0,0.1,176.0,18.0,6840.05,18650.4
Sa,12479.1,7178.6,2025-08-23,August,1,0.0,0.0,0.0,98.0,16.9,6840.05,19657.7
So,923.2,18879.1,2025-08-24,August,0,0.0,0.75,0.0,606.0,17.1,6840.05,19802.3
Mo,291.8,11558.2,2025-08-25,August,0,0.0,0.0,0.0,716.0,17.9,6840.05,11850.0
Di,283.9,17377.5,2025-08-26,August,0,0.0,0.0,1.8,641.0,20.3,6840.05,17661.4
Mi,5007.9,10369.9,2025-08-27,August,0,0.0,0.0,6.1,345.0,19.9,6840.05,15377.8
Do.,8245.4,49.5,2025-08-28,August,0,0.0,0.0,18.7,4.0,17.3,6840.05,8294.9
Fr.,12453.6,3855.4,2025-08-29,August,0,0.0,0.0,1.7,295.0,16.1,6840.05,16309.0
Sa.,13372.6,1870.2,2025-08-30,August,0,0.0,0.0,0.0,167.0,16.1,6840.05,15242.800000000001
So.,2717.6,20925.1,2025-08-31,August,0,0.0,0.0,0.0,738.0,17.6,6840.05,23642.699999999997
Mo,8458.2,151.9,2025-09-01,September,0,0.0,0.0,5.8,94.0,17.0,6763.88,8610.1
Di,9633.2,1145.1,2025-09-02,September,0,0.0,0.0,0.9,166.0,14.6,6763.88,10778.300000000001
Mi,2756.0,8815.8,2025-09-03,September,0,0.0,0.0,0.0,531.0,17.3,6763.88,11571.8
Do,6228.0,1284.7,2025-09-04,September,0,0.0,0.0,29.3,236.0,17.3,6763.88,7512.7
Fr,14377.4,1171.7,2025-09-05,September,1,0.0,0.0,11.2,278.0,14.1,6763.88,15549.1
Sa,8039.6,15203.6,2025-09-06,September,1,0.0,0.0,0.0,605.0,14.0,6763.88,23243.2
So,1917.525,21954.7,2025-09-07,September,0,0.0,0.0,0.0,722.0,16.2,6763.88,23872.225000000002
Mo,7398.1,573.3,2025-09-08,September,0,0.0,0.0,6.9,19.0,17.4,6763.88,7971.400000000001
Di,9616.1,837.4,2025-09-09,September,0,0.0,0.0,3.5,87.0,17.2,6763.88,10453.5
Mi,8406.1,570.0,2025-09-10,September,0,0.0,0.0,1.3,110.0,15.9,6763.88,8976.1
Do,10213.2,530.2,2025-09-11,September,0,0.0,0.0,0.0,79.0,15.8,6763.88,10743.400000000001
Fr,13351.1,258.6,2025-09-12,September,1,0.0,0.0,0.5,10.0,13.7,6763.88,13609.7
Sa,14199.4,1365.0,2025-09-13,September,1,0.0,0.0,6.6,458.0,15.2,6763.88,15564.4
So,13279.1,3005.7,2025-09-14,September,0,0.0,0.0,0.0,314.0,16.7,6763.88,16284.8
Mo,5301.5,4150.1,2025-09-15,September,0,0.0,0.0,5.5,685.0,19.6,6763.88,9451.6
Di,5808.1,396.1,2025-09-16,September,0,0.0,0.0,0.0,135.0,16.1,6763.88,6204.200000000001
Mi,5276.1,2335.9,2025-09-17,September,0,0.0,0.0,0.0,467.0,15.3,6763.88,7612.0
Do,4022.2,11648.8,2025-09-18,September,0,0.0,0.0,0.0,683.0,17.1,6763.88,15671.0
Fr,4524.4,16995.3,2025-09-19,September,1,0.0,0.0,0.0,684.0,17.8,6763.88,21519.699999999997
Sa,4534.2,20059.3,2025-09-20,September,1,0.05714285714285715,0.0,0.0,651.0,19.4,6763.88,24593.5
So,9279.3,10339.2,2025-09-21,September,0,0.05714285714285715,0.0,22.4,228.0,18.4,6763.88,19618.5
Mo,7481.0,10.6,2025-09-22,September,0,0.05714285714285715,0.0,12.4,0.0,13.4,6763.88,7491.6
Di,7277.5,0.0,2025-09-23,September,0,0.05714285714285715,0.0,9.5,9.0,11.1,6763.88,7277.5
Mi,10004.2,0.0,2025-09-24,September,0,0.05714285714285715,0.0,10.7,0.0,11.3,6763.88,10004.2
Do,7014.09,9.4,2025-09-25,September,0,0.05714285714285715,0.0,0.9,0.0,11.0,6763.88,7023.49
Fr,12759.5,78.9,2025-09-26,September,1,0.05714285714285715,0.0,13.0,22.0,10.9,6763.88,12838.4
Sa,13048.4,68.3,2025-09-27,September,1,0.7428571428571429,0.0,6.1,210.0,9.9,6763.88,13116.699999999999
So.,10664.0,1015.2,2025-09-28,September,0,0.7428571428571429,0.0,0.0,420.0,11.2,6763.88,11679.2
Mo,5992.4,649.6,2025-09-29,September,0,0.7428571428571429,0.0,0.0,198.0,12.9,6763.88,6642.0
Di.,7339.9,107.3,2025-09-30,September,0,0.7428571428571429,0.0,0.0,102.0,12.3,6763.88,7447.2
Mi,7068.5,252.7,2025-10-01,Oktober,0,0.7428571428571429,0.0,0.0,79.0,10.8,6589.36,7321.2
Do,8741.6,371.3,2025-10-02,Oktober,0,0.7428571428571429,0.0,0.0,181.0,7.1,6589.36,9112.9
Fr,10687.1,0.0,2025-10-03,Oktober,1,0.7428571428571429,0.0,0.0,108.0,8.4,6589.36,10687.1
Sa,15752.9,1040.9,2025-10-04,Oktober,1,0.9142857142857144,0.0,10.0,196.0,12.4,6589.36,16793.8
So,12585.5,0.0,2025-10-05,Oktober,0,1.0,0.0,2.2,121.0,10.1,6589.36,12585.5
Mo,4742.2,0.0,2025-10-06,Oktober,0,1.0,0.0,0.0,170.0,10.6,6589.36,4742.2
Di,6453.3,2336.0,2025-10-07,Oktober,0,1.0,0.0,0.0,518.0,12.1,6589.36,8789.3
Mi,5794.35,293.1,2025-10-08,Oktober,0,1.0,0.0,0.0,149.0,10.7,6589.36,6087.450000000001
Do,7270.3,0.0,2025-10-09,Oktober,0,1.0,0.0,0.0,2.0,12.7,6589.36,7270.3
Fr,10413.1,140.4,2025-10-10,Oktober,1,1.0,0.0,0.0,75.0,13.0,6589.36,10553.5
Sa,15014.6,0.0,2025-10-11,Oktober,1,1.0,0.0,0.0,0.0,11.6,6589.36,15014.6
So,13141.4,9.5,2025-10-12,Oktober,0,1.0,0.0,0.0,0.0,11.5,6589.36,13150.9
Mo,8249.3,0.0,2025-10-13,Oktober,0,0.2571428571428572,0.0,0.0,0.0,10.9,6589.36,8249.3
Di,10259.3,0.0,2025-10-14,Oktober,0,0.2571428571428572,0.0,0.0,0.0,10.3,6589.36,10259.3
Mi,6291.5,0.0,2025-10-15,Oktober,0,0.2571428571428572,0.0,0.0,0.0,9.5,6589.36,6291.5
Do,6873.1,6.0,2025-10-16,Oktober,0,0.2571428571428572,0.0,0.0,0.0,10.4,6589.36,6879.1
Fr,11741.0,0.0,2025-10-17,Oktober,1,0.2571428571428572,0.0,0.1,0.0,9.2,6589.36,11741.0
Sa,18994.1,372.4,2025-10-18,Oktober,1,0.2571428571428572,0.0,0.0,264.0,8.8,6589.36,19366.5
So,14254.8,960.3,2025-10-19,Oktober,0,0.2571428571428572,0.0,0.0,224.0,8.8,6589.36,15215.099999999999
Mo,6899.3,5.8,2025-10-20,Oktober,0,0.028571428571428574,0.0,0.9,0.0,10.4,6589.36,6905.1
Di,6279.2,0.0,2025-10-21,Oktober,0,0.028571428571428574,0.0,0.3,209.0,12.3,6589.36,6279.2
Mi,8600.3,59.3,2025-10-22,Oktober,0,0.028571428571428574,0.0,3.2,70.0,13.0,6589.36,8659.599999999999
Do,4245.9,0.0,2025-10-23,Oktober,0,0.028571428571428574,0.0,15.7,73.0,11.8,6589.36,4245.9
Fr,11271.8,0.0,2025-10-24,Oktober,1,0.028571428571428574,0.0,2.8,289.0,8.7,6589.36,11271.8
Sa,13841.8,0.0,2025-10-25,Oktober,1,0.028571428571428574,0.0,11.1,0.0,8.5,6589.36,13841.8
So,12114.3,0.0,2025-10-26,Oktober,0,0.028571428571428574,0.0,1.2,179.0,7.8,6589.36,12114.3
Mo,3649.8,0.0,2025-10-27,Oktober,0,0.0,0.0,6.7,0.0,8.7,6589.36,3649.8
Di.,5732.3,0.0,2025-10-28,Oktober,0,0.0,0.0,0.0,437.0,9.6,6589.36,5732.3
Mi.,10386.8,113.8,2025-10-29,Oktober,0,0.0,0.0,3.3,410.0,8.9,6589.36,10500.599999999999
Do.,6818.7,0.0,2025-10-30,Oktober,0,0.0,0.0,0.8,0.0,10.5,6589.36,6818.7
Fr.,12772.2,251.8,2025-10-31,Oktober,0,0.0,0.0,0.0,381.0,10.1,6589.36,13024.0
Sa,14640.5,0.0,2025-11-01,November,1,0.0,0.0,11.0,104.0,10.6,6225.59,14640.5
So,10665.2,0.0,2025-11-02,November,0,0.0,0.0,10.1,0.0,9.9,6225.59,10665.2
Mo,9231.8,281.6,2025-11-03,November,0,0.0,0.0,0.0,348.0,6.9,6225.59,9513.4
Di,8534.02,383.1,2025-11-04,November,0,0.0,0.0,0.0,502.0,6.1,6225.59,8917.12
Mi,8201.2,463.9,2025-11-05,November,0,0.0,0.0,0.0,499.0,6.1,6225.59,8665.1
Do,7172.5,230.8,2025-11-06,November,0,0.0,0.0,0.0,267.0,5.3,6225.59,7403.3
Fr,13396.9,36.0,2025-11-07,November,1,0.0,0.0,0.0,169.0,5.1,6225.59,13432.9
Sa,14867.6,0.0,2025-11-08,November,1,0.0,0.0,0.0,210.0,5.1,6225.59,14867.6
So,10922.0,68.4,2025-11-09,November,0,0.0,0.0,0.8,8.0,7.5,6225.59,10990.4
Mo,3624.65,0.0,2025-11-10,November,0,0.0,0.0,0.0,123.0,6.8,6225.59,3624.65
Di,5725.4,428.9,2025-11-11,November,0,0.0,0.0,0.0,437.0,7.1,6225.59,6154.299999999999
Mi,6279.9,362.6,2025-11-12,November,0,0.0,0.0,0.0,419.0,6.2,6225.59,6642.5
Do,6735.1,307.4,2025-11-13,November,0,0.0,0.0,0.0,426.0,8.1,6225.59,7042.5
Fr,12458.5,80.0,2025-11-14,November,1,0.0,0.0,0.0,113.0,9.2,6225.59,12538.5
Sa,15362.0,1909.4,2025-11-15,November,1,0.0,0.0,0.0,396.0,12.0,6225.59,17271.4
So,11721.3,0.0,2025-11-16,November,0,0.0,0.0,0.4,0.0,8.8,6225.59,11721.3
