"CubeId";"gdpap"
"PublishingDate";"2025-11-21 09:00"

"Date";"D0";"D1";"Value"
"2016-Q3";"WMF";"T1";"45963.1930657"
"2016-Q3";"WMF";"T2";"82636.22749383"
"2016-Q3";"WMF";"WG0";"61307.10218389"
"2016-Q3";"WMF";"D0";"31329.38863085"
"2016-Q3";"WMF";"D0S";"31391.61963044"
"2016-Q3";"WMF";"T3";"113965.61612468"
"2016-Q3";"WMF";"T3S";"114027.84712427"
"2016-Q3";"WMF";"T4";"64170.52027161"
"2016-Q3";"WMF";"WG1";"45480.64176457"
"2016-Q3";"WMF";"D2";"31963.14937549"
"2016-Q3";"WMF";"D2S";"32122.09018913"
"2016-Q3";"WMF";"T5";"96133.6696471"
"2016-Q3";"WMF";"T5S";"96292.61046074"
"2016-Q3";"WMF";"BBIP";"172846.30748536"
"2016-Q3";"WMF";"BBIPS";"172213.96975163"
"2016-Q3";"VVP";"PHPOE";"0.20878822"
"2016-Q3";"VVP";"S";"0.20260029"
"2016-Q3";"VVP";"T0";"0.20765214"
"2016-Q3";"VVP";"B";"0.31950911"
"2016-Q3";"VVP";"A";"-0.38880044"
"2016-Q3";"VVP";"T1";"-0.13704412"
"2016-Q3";"VVP";"T2";"-0.67837783"
"2016-Q3";"VVP";"WG0";"-4.07599035"
"2016-Q3";"VVP";"D0";"1.36250723"
"2016-Q3";"VVP";"D0S";"-0.16117885"
"2016-Q3";"VVP";"T3";"-0.12557076"
"2016-Q3";"VVP";"T3S";"-0.53652937"
"2016-Q3";"VVP";"T4";"-0.00527707"
"2016-Q3";"VVP";"WG1";"-0.6035784"
"2016-Q3";"VVP";"D2";"0.50488727"
"2016-Q3";"VVP";"D2S";"2.1427963"
"2016-Q3";"VVP";"T5";"0.16376999"
"2016-Q3";"VVP";"T5S";"0.70118162"
"2016-Q3";"VVP";"BBIP";"0.37917853"
"2016-Q3";"VVP";"BBIPS";"0.19087356"
"2016-Q4";"WMF";"PHPOE";"90541.75154855"
"2016-Q4";"WMF";"S";"20266.89359987"
"2016-Q4";"WMF";"T0";"110808.64514842"
"2016-Q4";"WMF";"B";"16342.38355936"
"2016-Q4";"WMF";"A";"30030.21002816"
"2016-Q4";"WMF";"T1";"46372.59358753"
"2016-Q4";"WMF";"T2";"89025.2979107"
"2016-Q4";"WMF";"WG0";"63604.34523915"
"2016-Q4";"WMF";"D0";"34445.1392288"
"2016-Q4";"WMF";"D0S";"31765.45272204"
"2016-Q4";"WMF";"T3";"123470.4371395"
"2016-Q4";"WMF";"T3S";"120790.75063273"
"2016-Q4";"WMF";"T4";"68477.45122052"
"2016-Q4";"WMF";"WG1";"45533.24516975"
"2016-Q4";"WMF";"D2";"32880.19100922"
"2016-Q4";"WMF";"D2S";"32458.66990454"
"2016-Q4";"WMF";"T5";"101357.64222973"
"2016-Q4";"WMF";"T5S";"100936.12112506"
"2016-Q4";"WMF";"BBIP";"172143.28201096"
"2016-Q4";"WMF";"BBIPS";"172031.52493585"
"2016-Q4";"VVP";"PHPOE";"0.89246503"
"2016-Q4";"VVP";"S";"0.43038656"
"2016-Q4";"VVP";"T0";"0.80763345"
"2016-Q4";"VVP";"B";"-0.42118759"
"2016-Q4";"VVP";"A";"1.61927731"
"2016-Q4";"VVP";"T1";"0.89071384"
"2016-Q4";"VVP";"T2";"7.7315611"
"2016-Q4";"VVP";"WG0";"3.74710755"
"2016-Q4";"VVP";"D0";"9.94513693"
"2016-Q4";"VVP";"D0S";"1.19086908"
"2016-Q4";"VVP";"T3";"8.34007777"
"2016-Q4";"VVP";"T3S";"5.93092273"
"2016-Q4";"VVP";"T4";"6.7116971"
"2016-Q4";"VVP";"WG1";"0.11566109"
"2016-Q4";"VVP";"D2";"2.86905906"
"2016-Q4";"VVP";"D2S";"1.04781387"
"2016-Q4";"VVP";"T5";"5.43407175"
"2016-Q4";"VVP";"T5S";"4.82229181"
"2016-Q4";"VVP";"BBIP";"-0.40673445"
"2016-Q4";"VVP";"BBIPS";"-0.10594078"
"2017-Q1";"WMF";"PHPOE";"91274.06023524"
"2017-Q1";"WMF";"S";"20306.92950918"
"2017-Q1";"WMF";"T0";"111580.98974443"
"2017-Q1";"WMF";"B";"16447.94119376"
"2017-Q1";"WMF";"A";"30402.46400502"
"2017-Q1";"WMF";"T1";"46850.40519879"
"2017-Q1";"WMF";"T2";"76966.3749231"
"2017-Q1";"WMF";"WG0";"63287.25507332"
"2017-Q1";"WMF";"D0";"30486.94658649"
"2017-Q1";"WMF";"D0S";"31284.47463991"
"2017-Q1";"WMF";"T3";"107453.32150959"
"2017-Q1";"WMF";"T3S";"108250.84956301"
"2017-Q1";"WMF";"T4";"64870.59675923"
"2017-Q1";"WMF";"WG1";"45490.06535048"
"2017-Q1";"WMF";"D2";"33674.55309628"
"2017-Q1";"WMF";"D2S";"33487.30553104"
"2017-Q1";"WMF";"T5";"98545.14985551"
"2017-Q1";"WMF";"T5S";"98357.90229027"
"2017-Q1";"WMF";"BBIP";"171744.66928876"
"2017-Q1";"WMF";"BBIPS";"171966.33488657"
"2017-Q1";"VVP";"PHPOE";"0.80880773"
"2017-Q1";"VVP";"S";"0.19754339"
"2017-Q1";"VVP";"T0";"0.69700753"
"2017-Q1";"VVP";"B";"0.64591333"
"2017-Q1";"VVP";"A";"1.23959831"
"2017-Q1";"VVP";"T1";"1.030375"
"2017-Q1";"VVP";"T2";"-13.54550141"
"2017-Q1";"VVP";"WG0";"-0.49853538"
"2017-Q1";"VVP";"D0";"-11.49129523"
"2017-Q1";"VVP";"D0S";"-1.51415466"
"2017-Q1";"VVP";"T3";"-12.97242968"
"2017-Q1";"VVP";"T3S";"-10.38150769"
"2017-Q1";"VVP";"T4";"-5.26721482"
"2017-Q1";"VVP";"WG1";"-0.09483141"
"2017-Q1";"VVP";"D2";"2.41592905"
"2017-Q1";"VVP";"D2S";"3.16906278"
"2017-Q1";"VVP";"T5";"-2.77482024"
"2017-Q1";"VVP";"T5S";"-2.55430742"
"2017-Q1";"VVP";"BBIP";"-0.23155869"
"2017-Q1";"VVP";"BBIPS";"-0.03789425"
"2017-Q2";"WMF";"PHPOE";"91363.86409129"
"2017-Q2";"WMF";"S";"20412.81381357"
"2017-Q2";"WMF";"T0";"111776.67790486"
"2017-Q2";"WMF";"B";"16458.47920699"
"2017-Q2";"WMF";"A";"31145.25262509"
"2017-Q2";"WMF";"T1";"47603.73183208"
"2017-Q2";"WMF";"T2";"83113.40148167"
"2017-Q2";"WMF";"WG0";"64986.8406291"
"2017-Q2";"WMF";"D0";"30163.29467575"
"2017-Q2";"WMF";"D0S";"31108.81485429"
"2017-Q2";"WMF";"T3";"113276.69615742"
"2017-Q2";"WMF";"T3S";"114222.21633596"
"2017-Q2";"WMF";"T4";"63466.19860282"
"2017-Q2";"WMF";"WG1";"47820.36289946"
"2017-Q2";"WMF";"D2";"33770.27687422"
"2017-Q2";"WMF";"D2S";"34072.58025947"
"2017-Q2";"WMF";"T5";"97236.47547704"
"2017-Q2";"WMF";"T5S";"97538.77886229"
"2017-Q2";"WMF";"BBIP";"172787.25292802"
"2017-Q2";"WMF";"BBIPS";"173021.4522279"
"2017-Q2";"VVP";"PHPOE";"0.09838924"
"2017-Q2";"VVP";"S";"0.52141957"
"2017-Q2";"VVP";"T0";"0.17537769"
"2017-Q2";"VVP";"B";"0.06406889"
"2017-Q2";"VVP";"A";"2.44318559"
"2017-Q2";"VVP";"T1";"1.60794049"
"2017-Q2";"VVP";"T2";"7.98663905"
"2017-Q2";"VVP";"WG0";"2.68550999"
"2017-Q2";"VVP";"D0";"-1.06160815"
"2017-Q2";"VVP";"D0S";"-0.56149188"
"2017-Q2";"VVP";"T3";"5.41944592"
"2017-Q2";"VVP";"T3S";"5.51623086"
"2017-Q2";"VVP";"T4";"-2.16492252"
"2017-Q2";"VVP";"WG1";"5.12265157"
"2017-Q2";"VVP";"D2";"0.28426146"
"2017-Q2";"VVP";"D2S";"1.74775103"
"2017-Q2";"VVP";"T5";"-1.32799471"
"2017-Q2";"VVP";"T5S";"-0.8327988"
"2017-Q2";"VVP";"BBIP";"0.60705444"
"2017-Q2";"VVP";"BBIPS";"0.61356041"
"2017-Q3";"WMF";"PHPOE";"91890.63597473"
"2017-Q3";"WMF";"S";"20514.43123826"
"2017-Q3";"WMF";"T0";"112405.06721299"
"2017-Q3";"WMF";"B";"16536.99107004"
"2017-Q3";"WMF";"A";"31762.76942155"
"2017-Q3";"WMF";"T1";"48299.7604916"
"2017-Q3";"WMF";"T2";"82770.36401669"
"2017-Q3";"WMF";"WG0";"69310.81473147"
"2017-Q3";"WMF";"D0";"32556.02226324"
"2017-Q3";"WMF";"D0S";"32932.33998514"
"2017-Q3";"WMF";"T3";"115326.38627993"
"2017-Q3";"WMF";"T3S";"115702.70400182"
"2017-Q3";"WMF";"T4";"67527.83440155"
"2017-Q3";"WMF";"WG1";"49047.88043174"
"2017-Q3";"WMF";"D2";"35163.56888968"
"2017-Q3";"WMF";"D2S";"35703.74927133"
"2017-Q3";"WMF";"T5";"102691.40329123"
"2017-Q3";"WMF";"T5S";"103231.58367288"
"2017-Q3";"WMF";"BBIP";"174618.26158572"
"2017-Q3";"WMF";"BBIPS";"174862.05948325"
"2017-Q3";"VVP";"PHPOE";"0.5765648"
"2017-Q3";"VVP";"S";"0.49781194"
"2017-Q3";"VVP";"T0";"0.56218285"
"2017-Q3";"VVP";"B";"0.47702988"
"2017-Q3";"VVP";"A";"1.98269959"
"2017-Q3";"VVP";"T1";"1.46213045"
"2017-Q3";"VVP";"T2";"-0.41273424"
"2017-Q3";"VVP";"WG0";"6.65361489"
"2017-Q3";"VVP";"D0";"7.93258035"
"2017-Q3";"VVP";"D0S";"5.86176342"
"2017-Q3";"VVP";"T3";"1.80945436"
"2017-Q3";"VVP";"T3S";"1.29614686"
"2017-Q3";"VVP";"T4";"6.39968343"
"2017-Q3";"VVP";"WG1";"2.56693479"
"2017-Q3";"VVP";"D2";"4.12579388"
"2017-Q3";"VVP";"D2S";"4.78733633"
"2017-Q3";"VVP";"T5";"5.60996045"
"2017-Q3";"VVP";"T5S";"5.83645282"
"2017-Q3";"VVP";"BBIP";"1.05968966"
"2017-Q3";"VVP";"BBIPS";"1.06380292"
"2017-Q4";"WMF";"PHPOE";"92250.47768696"
"2017-Q4";"WMF";"S";"20665.04938441"
"2017-Q4";"WMF";"T0";"112915.52707137"
"2017-Q4";"WMF";"B";"16685.7015292"
"2017-Q4";"WMF";"A";"32062.2238111"
"2017-Q4";"WMF";"T1";"48747.9253403"
"2017-Q4";"WMF";"T2";"88401.44804911"
"2017-Q4";"WMF";"WG0";"70803.75082769"
"2017-Q4";"WMF";"D0";"32443.63898303"
"2017-Q4";"WMF";"D0S";"32908.42985767"
"2017-Q4";"WMF";"T3";"120845.08703214"
"2017-Q4";"WMF";"T3S";"121309.87790678"
"2017-Q4";"WMF";"T4";"64431.4120574"
"2017-Q4";"WMF";"WG1";"51036.03393765"
"2017-Q4";"WMF";"D2";"36339.71631675"
"2017-Q4";"WMF";"D2S";"36473.15006583"
"2017-Q4";"WMF";"T5";"100771.12837415"
"2017-Q4";"WMF";"T5S";"100904.56212323"
"2017-Q4";"WMF";"BBIP";"176969.8931679"
"2017-Q4";"WMF";"BBIPS";"177220.34480926"
"2017-Q4";"VVP";"PHPOE";"0.3915978"
"2017-Q4";"VVP";"S";"0.73420581"
"2017-Q4";"VVP";"T0";"0.45412531"
"2017-Q4";"VVP";"B";"0.89925948"
"2017-Q4";"VVP";"A";"0.94278426"
"2017-Q4";"VVP";"T1";"0.92788213"
"2017-Q4";"VVP";"T2";"6.80326117"
"2017-Q4";"VVP";"WG0";"2.1539728"
"2017-Q4";"VVP";"D0";"-0.34519967"
"2017-Q4";"VVP";"D0S";"-0.07260379"
"2017-Q4";"VVP";"T3";"4.78528889"
"2017-Q4";"VVP";"T3S";"4.84619089"
"2017-Q4";"VVP";"T4";"-4.58540152"
"2017-Q4";"VVP";"WG1";"4.05349525"
"2017-Q4";"VVP";"D2";"3.34478969"
"2017-Q4";"VVP";"D2S";"2.15495798"
"2017-Q4";"VVP";"T5";"-1.8699471"
"2017-Q4";"VVP";"T5S";"-2.25417597"
"2017-Q4";"VVP";"BBIP";"1.34672718"
"2017-Q4";"VVP";"BBIPS";"1.34865467"
"2018-Q1";"WMF";"PHPOE";"92639.78999637"
"2018-Q1";"WMF";"S";"20636.59632034"
"2018-Q1";"WMF";"T0";"113276.3863167"
"2018-Q1";"WMF";"B";"16608.69752678"
"2018-Q1";"WMF";"A";"33083.25422545"
"2018-Q1";"WMF";"T1";"49691.95175224"
"2018-Q1";"WMF";"T2";"88264.66482199"
"2018-Q1";"WMF";"WG0";"73001.89423595"
"2018-Q1";"WMF";"D0";"34536.30144952"
"2018-Q1";"WMF";"D0S";"32385.05863256"
"2018-Q1";"WMF";"T3";"122800.96627151"
"2018-Q1";"WMF";"T3S";"120649.72345455"
"2018-Q1";"WMF";"T4";"65594.3218631"
"2018-Q1";"WMF";"WG1";"52218.43096063"
"2018-Q1";"WMF";"D2";"35865.96817646"
"2018-Q1";"WMF";"D2S";"35833.89475884"
"2018-Q1";"WMF";"T5";"101460.29003955"
"2018-Q1";"WMF";"T5S";"101428.21662193"
"2018-Q1";"WMF";"BBIP";"178903.2978344"
"2018-Q1";"WMF";"BBIPS";"178742.55281084"
"2018-Q1";"VVP";"PHPOE";"0.42201658"
"2018-Q1";"VVP";"S";"-0.13768689"
"2018-Q1";"VVP";"T0";"0.31958337"
"2018-Q1";"VVP";"B";"-0.46149694"
"2018-Q1";"VVP";"A";"3.18452775"
"2018-Q1";"VVP";"T1";"1.93654685"
"2018-Q1";"VVP";"T2";"-0.15472962"
"2018-Q1";"VVP";"WG0";"3.10455786"
"2018-Q1";"VVP";"D0";"6.45014718"
"2018-Q1";"VVP";"D0S";"-1.5903865"
"2018-Q1";"VVP";"T3";"1.61850125"
"2018-Q1";"VVP";"T3S";"-0.54418854"
"2018-Q1";"VVP";"T4";"1.80488021"
"2018-Q1";"VVP";"WG1";"2.31678861"
"2018-Q1";"VVP";"D2";"-1.30366494"
"2018-Q1";"VVP";"D2S";"-1.7526737"
"2018-Q1";"VVP";"T5";"0.68388801"
"2018-Q1";"VVP";"T5S";"0.51896018"
"2018-Q1";"VVP";"BBIP";"1.09250485"
"2018-Q1";"VVP";"BBIPS";"0.85893524"
"2018-Q2";"WMF";"PHPOE";"92704.63062917"
"2018-Q2";"WMF";"S";"20739.41182747"
"2018-Q2";"WMF";"T0";"113444.04245664"
"2018-Q2";"WMF";"B";"16726.10780523"
"2018-Q2";"WMF";"A";"32511.96862808"
"2018-Q2";"WMF";"T1";"49238.07643331"
"2018-Q2";"WMF";"T2";"87866.87999446"
"2018-Q2";"WMF";"WG0";"73640.99060703"
"2018-Q2";"WMF";"D0";"34510.13617948"
"2018-Q2";"WMF";"D0S";"34227.46272635"
"2018-Q2";"WMF";"T3";"122377.01617394"
"2018-Q2";"WMF";"T3S";"122094.34272081"
"2018-Q2";"WMF";"T4";"67723.28369675"
"2018-Q2";"WMF";"WG1";"53088.62202026"
"2018-Q2";"WMF";"D2";"35728.97508915"
"2018-Q2";"WMF";"D2S";"35828.87108698"
"2018-Q2";"WMF";"T5";"103452.2587859"
"2018-Q2";"WMF";"T5S";"103552.15478373"
"2018-Q2";"WMF";"BBIP";"182245.94225873"
"2018-Q2";"WMF";"BBIPS";"181483.06385115"
"2018-Q2";"VVP";"PHPOE";"0.06999221"
"2018-Q2";"VVP";"S";"0.49821931"
"2018-Q2";"VVP";"T0";"0.14800626"
"2018-Q2";"VVP";"B";"0.70692044"
"2018-Q2";"VVP";"A";"-1.72681198"
"2018-Q2";"VVP";"T1";"-0.91337793"
"2018-Q2";"VVP";"T2";"-0.45067279"
"2018-Q2";"VVP";"WG0";"0.87545176"
"2018-Q2";"VVP";"D0";"-0.07576164"
"2018-Q2";"VVP";"D0S";"5.68905592"
"2018-Q2";"VVP";"T3";"-0.34523352"
"2018-Q2";"VVP";"T3S";"1.19736641"
"2018-Q2";"VVP";"T4";"3.24564958"
"2018-Q2";"VVP";"WG1";"1.66644429"
"2018-Q2";"VVP";"D2";"-0.38195843"
"2018-Q2";"VVP";"D2S";"-0.01401933"
"2018-Q2";"VVP";"T5";"1.96329889"
"2018-Q2";"VVP";"T5S";"2.09403086"
"2018-Q2";"VVP";"BBIP";"1.8684085"
"2018-Q2";"VVP";"BBIPS";"1.53321691"
"2018-Q3";"WMF";"PHPOE";"92833.54036548"
"2018-Q3";"WMF";"S";"20803.13963983"
"2018-Q3";"WMF";"T0";"113636.68000532"
"2018-Q3";"WMF";"B";"16618.19807531"
"2018-Q3";"WMF";"A";"31881.20331852"
"2018-Q3";"WMF";"T1";"48499.40139383"
"2018-Q3";"WMF";"T2";"85878.67879719"
"2018-Q3";"WMF";"WG0";"70509.32737674"
"2018-Q3";"WMF";"D0";"33961.08931255"
"2018-Q3";"WMF";"D0S";"34422.38015152"
"2018-Q3";"WMF";"T3";"119839.76810974"
"2018-Q3";"WMF";"T3S";"120301.05894871"
"2018-Q3";"WMF";"T4";"69496.25657502"
"2018-Q3";"WMF";"WG1";"51360.99000716"
"2018-Q3";"WMF";"D2";"35717.25573721"
"2018-Q3";"WMF";"D2S";"35394.60669484"
"2018-Q3";"WMF";"T5";"105213.51231224"
"2018-Q3";"WMF";"T5S";"104890.86326986"
"2018-Q3";"WMF";"BBIP";"181722.07079405"
"2018-Q3";"WMF";"BBIPS";"181360.78375335"
"2018-Q3";"VVP";"PHPOE";"0.13905426"
"2018-Q3";"VVP";"S";"0.30727878"
"2018-Q3";"VVP";"T0";"0.16980843"
"2018-Q3";"VVP";"B";"-0.64515745"
"2018-Q3";"VVP";"A";"-1.94010186"
"2018-Q3";"VVP";"T1";"-1.500211"
"2018-Q3";"VVP";"T2";"-2.26274245"
"2018-Q3";"VVP";"WG0";"-4.25260878"
"2018-Q3";"VVP";"D0";"-1.59097276"
"2018-Q3";"VVP";"D0S";"0.5694767"
"2018-Q3";"VVP";"T3";"-2.0733044"
"2018-Q3";"VVP";"T3S";"-1.46876893"
"2018-Q3";"VVP";"T4";"2.6179665"
"2018-Q3";"VVP";"WG1";"-3.25424158"
"2018-Q3";"VVP";"D2";"-0.03280069"
"2018-Q3";"VVP";"D2S";"-1.21205156"
"2018-Q3";"VVP";"T5";"1.70247953"
"2018-Q3";"VVP";"T5S";"1.2927867"
"2018-Q3";"VVP";"BBIP";"-0.28745302"
"2018-Q3";"VVP";"BBIPS";"-0.06737824"
"2018-Q4";"WMF";"PHPOE";"93051.59657311"
"2018-Q4";"WMF";"S";"20913.71907641"
"2018-Q4";"WMF";"T0";"113965.31564952"
"2018-Q4";"WMF";"B";"16536.94344436"
"2018-Q4";"WMF";"A";"31621.66663126"
"2018-Q4";"WMF";"T1";"48158.61007561"
"2018-Q4";"WMF";"T2";"84976.83275924"
"2018-Q4";"WMF";"WG0";"74452.32045017"
"2018-Q4";"WMF";"D0";"33453.28260073"
"2018-Q4";"WMF";"D0S";"33944.95274892"
"2018-Q4";"WMF";"T3";"118430.11535997"
"2018-Q4";"WMF";"T3S";"118921.78550817"
"2018-Q4";"WMF";"T4";"64644.87240358"
"2018-Q4";"WMF";"WG1";"52225.62610994"
"2018-Q4";"WMF";"D2";"36441.16465612"
"2018-Q4";"WMF";"D2S";"36723.83540734"
"2018-Q4";"WMF";"T5";"101086.03705969"
"2018-Q4";"WMF";"T5S";"101368.70781092"
"2018-Q4";"WMF";"BBIP";"181969.26879511"
"2018-Q4";"WMF";"BBIPS";"182006.64670348"
"2018-Q4";"VVP";"PHPOE";"0.23488947"
"2018-Q4";"VVP";"S";"0.53155167"
"2018-Q4";"VVP";"T0";"0.28919856"
"2018-Q4";"VVP";"B";"-0.48894971"
"2018-Q4";"VVP";"A";"-0.81407431"
"2018-Q4";"VVP";"T1";"-0.70267118"
"2018-Q4";"VVP";"T2";"-1.05013963"
"2018-Q4";"VVP";"WG0";"5.59215812"
"2018-Q4";"VVP";"D0";"-1.49526038"
"2018-Q4";"VVP";"D0S";"-1.38696801"
"2018-Q4";"VVP";"T3";"-1.17628127"
"2018-Q4";"VVP";"T3S";"-1.14651812"
"2018-Q4";"VVP";"T4";"-6.98078488"
"2018-Q4";"VVP";"WG1";"1.68344906"
"2018-Q4";"VVP";"D2";"2.02677642"
"2018-Q4";"VVP";"D2S";"3.75545552"
"2018-Q4";"VVP";"T5";"-3.92295168"
"2018-Q4";"VVP";"T5S";"-3.35792399"
"2018-Q4";"VVP";"BBIP";"0.13603081"
"2018-Q4";"VVP";"BBIPS";"0.35612051"
"2019-Q1";"WMF";"PHPOE";"93372.40626479"
"2019-Q1";"WMF";"S";"21020.77172082"
"2019-Q1";"WMF";"T0";"114393.17798561"
"2019-Q1";"WMF";"B";"16566.68980566"
"2019-Q1";"WMF";"A";"32232.07970706"
"2019-Q1";"WMF";"T1";"48798.76951273"
"2019-Q1";"WMF";"T2";"81279.49353559"
"2019-Q1";"WMF";"WG0";"72203.5328772"
"2019-Q1";"WMF";"D0";"35226.92160779"
"2019-Q1";"WMF";"D0S";"35232.4553222"
"2019-Q1";"WMF";"T3";"116506.41514338"
"2019-Q1";"WMF";"T3S";"116511.94885779"
"2019-Q1";"WMF";"T4";"62415.74017621"
"2019-Q1";"WMF";"WG1";"52751.99967078"
"2019-Q1";"WMF";"D2";"35271.22022683"
"2019-Q1";"WMF";"D2S";"35769.38228326"
"2019-Q1";"WMF";"T5";"97686.96040304"
"2019-Q1";"WMF";"T5S";"98185.12245947"
"2019-Q1";"WMF";"BBIP";"182322.56851662"
"2019-Q1";"WMF";"BBIPS";"182550.87718445"
"2019-Q1";"VVP";"PHPOE";"0.34476538"
"2019-Q1";"VVP";"S";"0.51187761"
"2019-Q1";"VVP";"T0";"0.37543206"
"2019-Q1";"VVP";"B";"0.17987823"
"2019-Q1";"VVP";"A";"1.93036339"
"2019-Q1";"VVP";"T1";"1.32927308"
"2019-Q1";"VVP";"T2";"-4.35099674"
"2019-Q1";"VVP";"WG0";"-3.02043987"
"2019-Q1";"VVP";"D0";"5.30183847"
"2019-Q1";"VVP";"D0S";"3.79291314"
"2019-Q1";"VVP";"T3";"-1.62433365"
"2019-Q1";"VVP";"T3S";"-2.0264047"
"2019-Q1";"VVP";"T4";"-3.44827385"
"2019-Q1";"VVP";"WG1";"1.00788368"
"2019-Q1";"VVP";"D2";"-3.2105023"
"2019-Q1";"VVP";"D2S";"-2.59900175"
"2019-Q1";"VVP";"T5";"-3.36255803"
"2019-Q1";"VVP";"T5S";"-3.14059972"
"2019-Q1";"VVP";"BBIP";"0.19415351"
"2019-Q1";"VVP";"BBIPS";"0.29901682"
"2019-Q2";"WMF";"PHPOE";"93889.70703444"
"2019-Q2";"WMF";"S";"21142.59138134"
"2019-Q2";"WMF";"T0";"115032.29841578"
"2019-Q2";"WMF";"B";"16539.16591072"
"2019-Q2";"WMF";"A";"32421.58238418"
"2019-Q2";"WMF";"T1";"48960.7482949"
"2019-Q2";"WMF";"T2";"87522.88938712"
"2019-Q2";"WMF";"WG0";"75133.90787624"
"2019-Q2";"WMF";"D0";"33542.6309236"
"2019-Q2";"WMF";"D0S";"33537.18279964"
"2019-Q2";"WMF";"T3";"121065.52031073"
"2019-Q2";"WMF";"T3S";"121060.07218676"
"2019-Q2";"WMF";"T4";"68507.20255113"
"2019-Q2";"WMF";"WG1";"53681.75494825"
"2019-Q2";"WMF";"D2";"36515.25327985"
"2019-Q2";"WMF";"D2S";"35990.16553352"
"2019-Q2";"WMF";"T5";"105022.45583098"
"2019-Q2";"WMF";"T5S";"104497.36808464"
"2019-Q2";"WMF";"BBIP";"183265.10487505"
"2019-Q2";"WMF";"BBIPS";"183489.48251281"
"2019-Q2";"VVP";"PHPOE";"0.55401889"
"2019-Q2";"VVP";"S";"0.5795204"
"2019-Q2";"VVP";"T0";"0.55870502"
"2019-Q2";"VVP";"B";"-0.16613998"
"2019-Q2";"VVP";"A";"0.5879319"
"2019-Q2";"VVP";"T1";"0.3319321"
"2019-Q2";"VVP";"T2";"7.68139118"
"2019-Q2";"VVP";"WG0";"4.05849254"
"2019-Q2";"VVP";"D0";"-4.78125992"
"2019-Q2";"VVP";"D0S";"-4.81167863"
"2019-Q2";"VVP";"T3";"3.91317951"
"2019-Q2";"VVP";"T3S";"3.90356815"
"2019-Q2";"VVP";"T4";"9.75949714"
"2019-Q2";"VVP";"WG1";"1.76250243"
"2019-Q2";"VVP";"D2";"3.52704853"
"2019-Q2";"VVP";"D2S";"0.61724088"
"2019-Q2";"VVP";"T5";"7.50918587"
"2019-Q2";"VVP";"T5S";"6.4289227"
"2019-Q2";"VVP";"BBIP";"0.51696088"
"2019-Q2";"VVP";"BBIPS";"0.51416095"
"2019-Q3";"WMF";"PHPOE";"93873.02637503"
"2019-Q3";"WMF";"S";"21264.51778465"
"2019-Q3";"WMF";"T0";"115137.54415968"
"2019-Q3";"WMF";"B";"16554.47375519"
"2019-Q3";"WMF";"A";"32550.59306445"
"2019-Q3";"WMF";"T1";"49105.06681964"
"2019-Q3";"WMF";"T2";"93548.98776675"
"2019-Q3";"WMF";"WG0";"74524.35266301"
"2019-Q3";"WMF";"D0";"33182.29215338"
"2019-Q3";"WMF";"D0S";"32531.77622022"
"2019-Q3";"WMF";"T3";"126731.27992013"
"2019-Q3";"WMF";"T3S";"126080.76398697"
"2019-Q3";"WMF";"T4";"72893.64336937"
"2019-Q3";"WMF";"WG1";"53778.01599426"
"2019-Q3";"WMF";"D2";"37043.2299616"
"2019-Q3";"WMF";"D2S";"36972.01847491"
"2019-Q3";"WMF";"T5";"109936.87333097"
"2019-Q3";"WMF";"T5S";"109865.66184428"
"2019-Q3";"WMF";"BBIP";"183412.81464365"
"2019-Q3";"WMF";"BBIPS";"183635.32526565"
"2019-Q3";"VVP";"PHPOE";"-0.01776623"
"2019-Q3";"VVP";"S";"0.57668618"
"2019-Q3";"VVP";"T0";"0.09149234"
"2019-Q3";"VVP";"B";"0.09255512"
"2019-Q3";"VVP";"A";"0.39791605"
"2019-Q3";"VVP";"T1";"0.29476372"
"2019-Q3";"VVP";"T2";"6.88516846"
"2019-Q3";"VVP";"WG0";"-0.81129177"
"2019-Q3";"VVP";"D0";"-1.07427104"
"2019-Q3";"VVP";"D0S";"-2.99788621"
"2019-Q3";"VVP";"T3";"4.67991183"
"2019-Q3";"VVP";"T3S";"4.14727309"
"2019-Q3";"VVP";"T4";"6.40289"
"2019-Q3";"VVP";"WG1";"0.17931799"
"2019-Q3";"VVP";"D2";"1.44590722"
"2019-Q3";"VVP";"D2S";"2.72811455"
"2019-Q3";"VVP";"T5";"4.67939686"
"2019-Q3";"VVP";"T5S";"5.1372526"
"2019-Q3";"VVP";"BBIP";"0.08059896"
"2019-Q3";"VVP";"BBIPS";"0.0794829"
"2019-Q4";"WMF";"PHPOE";"93868.46856822"
"2019-Q4";"WMF";"S";"21391.79798025"
"2019-Q4";"WMF";"T0";"115260.26654847"
"2019-Q4";"WMF";"B";"16642.91891991"
"2019-Q4";"WMF";"A";"34110.06829959"
"2019-Q4";"WMF";"T1";"50752.9872195"
"2019-Q4";"WMF";"T2";"86979.14271816"
"2019-Q4";"WMF";"WG0";"73746.50659617"
"2019-Q4";"WMF";"D0";"32769.11053484"
"2019-Q4";"WMF";"D0S";"33569.02938018"
"2019-Q4";"WMF";"T3";"119748.253253"
"2019-Q4";"WMF";"T3S";"120548.17209834"
"2019-Q4";"WMF";"T4";"66042.90378724"
"2019-Q4";"WMF";"WG1";"52257.93761687"
"2019-Q4";"WMF";"D2";"37869.26117479"
"2019-Q4";"WMF";"D2S";"38091.29585192"
"2019-Q4";"WMF";"T5";"103912.16496203"
